"UNIQUE_CARRIER","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","DEST_AIRPORT_ID","DEST","MONTH",
"UA","United Air Lines Inc.",14843,"SJU",11618,"EWR",12,
"UA","United Air Lines Inc.",14843,"SJU",11618,"EWR",12,
"UA","United Air Lines Inc.",14843,"SJU",12264,"IAD",12,
"UA","United Air Lines Inc.",14843,"SJU",12266,"IAH",12,
"UA","United Air Lines Inc.",14843,"SJU",13495,"MSY",12,
"UA","United Air Lines Inc.",14843,"SJU",13930,"ORD",12,
"UA","United Air Lines Inc.",14869,"SLC",11292,"DEN",12,
"UA","United Air Lines Inc.",14869,"SLC",11618,"EWR",12,
"UA","United Air Lines Inc.",14869,"SLC",12266,"IAH",12,
"UA","United Air Lines Inc.",14869,"SLC",12892,"LAX",12,
"UA","United Air Lines Inc.",14869,"SLC",13930,"ORD",12,
"UA","United Air Lines Inc.",14869,"SLC",14771,"SFO",12,
"UA","United Air Lines Inc.",14893,"SMF",10397,"ATL",12,
"UA","United Air Lines Inc.",14893,"SMF",10721,"BOS",12,
"UA","United Air Lines Inc.",14893,"SMF",11292,"DEN",12,
"UA","United Air Lines Inc.",14893,"SMF",11618,"EWR",12,
"UA","United Air Lines Inc.",14893,"SMF",11697,"FLL",12,
"UA","United Air Lines Inc.",14893,"SMF",12264,"IAD",12,
"UA","United Air Lines Inc.",14893,"SMF",12266,"IAH",12,
"UA","United Air Lines Inc.",14893,"SMF",13230,"MDT",12,
"UA","United Air Lines Inc.",14893,"SMF",13487,"MSP",12,
"UA","United Air Lines Inc.",14893,"SMF",13930,"ORD",12,
"UA","United Air Lines Inc.",14893,"SMF",14570,"RNO",12,
"UA","United Air Lines Inc.",14893,"SMF",14771,"SFO",12,
"UA","United Air Lines Inc.",14893,"SMF",14831,"SJC",12,
"UA","United Air Lines Inc.",14908,"SNA",10423,"AUS",12,
"UA","United Air Lines Inc.",14908,"SNA",11278,"DCA",12,
"UA","United Air Lines Inc.",14908,"SNA",11292,"DEN",12,
"UA","United Air Lines Inc.",14908,"SNA",11618,"EWR",12,
"UA","United Air Lines Inc.",14908,"SNA",11697,"FLL",12,
"UA","United Air Lines Inc.",14908,"SNA",12264,"IAD",12,
"UA","United Air Lines Inc.",14908,"SNA",12266,"IAH",12,
"UA","United Air Lines Inc.",14908,"SNA",12892,"LAX",12,
"UA","United Air Lines Inc.",14908,"SNA",13303,"MIA",12,
"UA","United Air Lines Inc.",14908,"SNA",13485,"MSN",12,
"UA","United Air Lines Inc.",14908,"SNA",13930,"ORD",12,
"UA","United Air Lines Inc.",14908,"SNA",14107,"PHX",12,
"UA","United Air Lines Inc.",14908,"SNA",14747,"SEA",12,
"UA","United Air Lines Inc.",14908,"SNA",14771,"SFO",12,
"UA","United Air Lines Inc.",14955,"SPN",12016,"GUM",12,
"UA","United Air Lines Inc.",14986,"SRQ",11618,"EWR",12,
"UA","United Air Lines Inc.",14986,"SRQ",13930,"ORD",12,
"UA","United Air Lines Inc.",14986,"SRQ",14747,"SEA",12,
"UA","United Air Lines Inc.",15016,"STL",12264,"IAD",12,
"UA","United Air Lines Inc.",15016,"STL",14771,"SFO",12,
"UA","United Air Lines Inc.",15070,"SWF",10194,"AFW",12,
"UA","United Air Lines Inc.",15074,"SWO",13204,"MCO",12,
"UA","United Air Lines Inc.",15096,"SYR",10721,"BOS",12,
"UA","United Air Lines Inc.",15304,"TPA",10423,"AUS",12,
"UA","United Air Lines Inc.",15304,"TPA",10721,"BOS",12,
"UA","United Air Lines Inc.",15304,"TPA",11292,"DEN",12,
"UA","United Air Lines Inc.",15304,"TPA",11618,"EWR",12,
"UA","United Air Lines Inc.",15304,"TPA",12264,"IAD",12,
"UA","United Air Lines Inc.",15304,"TPA",12266,"IAH",12,
"UA","United Air Lines Inc.",15304,"TPA",12889,"LAS",12,
"UA","United Air Lines Inc.",15304,"TPA",12892,"LAX",12,
"UA","United Air Lines Inc.",15304,"TPA",13495,"MSY",12,
"UA","United Air Lines Inc.",15304,"TPA",13930,"ORD",12,
"UA","United Air Lines Inc.",15304,"TPA",14107,"PHX",12,
"UA","United Air Lines Inc.",15304,"TPA",14679,"SAN",12,
"UA","United Air Lines Inc.",15304,"TPA",14771,"SFO",12,
"UA","United Air Lines Inc.",15304,"TPA",14869,"SLC",12,
"UA","United Air Lines Inc.",15304,"TPA",14908,"SNA",12,
"UA","United Air Lines Inc.",15370,"TUL",11292,"DEN",12,
"UA","United Air Lines Inc.",15370,"TUL",12892,"LAX",12,
"UA","United Air Lines Inc.",15370,"TUL",13930,"ORD",12,
"UA","United Air Lines Inc.",15370,"TUL",14771,"SFO",12,
"UA","United Air Lines Inc.",15376,"TUS",11292,"DEN",12,
"UA","United Air Lines Inc.",15376,"TUS",12266,"IAH",12,
"UA","United Air Lines Inc.",15412,"TYS",11618,"EWR",12,
"UA","United Air Lines Inc.",16101,"YKM",14747,"SEA",12,
"UA","United Air Lines Inc.",11618,"EWR",12264,"IAD",12,
"UA","United Air Lines Inc.",13930,"ORD",12266,"IAH",12,
"UA","United Air Lines Inc.",10423,"AUS",12266,"IAH",12,
"UA","United Air Lines Inc.",12264,"IAD",13930,"ORD",12,
"UA","United Air Lines Inc.",12266,"IAH",12892,"LAX",12,
"UA","United Air Lines Inc.",14683,"SAT",12266,"IAH",12,
"UA","United Air Lines Inc.",15376,"TUS",14771,"SFO",12,
"V8","Iliamna Air Taxi",10245,"AKN",12321,"ILI",12,
"V8","Iliamna Air Taxi",10245,"AKN",12748,"KNK",12,
"V8","Iliamna Air Taxi",10299,"ANC",12321,"ILI",12,
"V8","Iliamna Air Taxi",10299,"ANC",12321,"ILI",12,
"V8","Iliamna Air Taxi",10299,"ANC",12748,"KNK",12,
"V8","Iliamna Air Taxi",10299,"ANC",13715,"NNL",12,
"V8","Iliamna Air Taxi",10299,"ANC",14268,"PTA",12,
"V8","Iliamna Air Taxi",11336,"DLG",12321,"ILI",12,
"V8","Iliamna Air Taxi",11336,"DLG",13715,"NNL",12,
"V8","Iliamna Air Taxi",12294,"IGG",12321,"ILI",12,
"V8","Iliamna Air Taxi",12321,"ILI",10299,"ANC",12,
"V8","Iliamna Air Taxi",12321,"ILI",10299,"ANC",12,
"V8","Iliamna Air Taxi",12321,"ILI",11336,"DLG",12,
"V8","Iliamna Air Taxi",12321,"ILI",12294,"IGG",12,
"V8","Iliamna Air Taxi",12321,"ILI",12720,"KLL",12,
"V8","Iliamna Air Taxi",12321,"ILI",12748,"KNK",12,
"V8","Iliamna Air Taxi",12321,"ILI",12748,"KNK",12,
"V8","Iliamna Air Taxi",12321,"ILI",13714,"NNK",12,
"V8","Iliamna Air Taxi",12321,"ILI",13715,"NNL",12,
"V8","Iliamna Air Taxi",12321,"ILI",13715,"NNL",12,
"V8","Iliamna Air Taxi",12321,"ILI",14046,"PDB",12,
"V8","Iliamna Air Taxi",12321,"ILI",14268,"PTA",12,
"V8","Iliamna Air Taxi",12321,"ILI",14268,"PTA",12,
"V8","Iliamna Air Taxi",12720,"KLL",12321,"ILI",12,
"V8","Iliamna Air Taxi",12748,"KNK",10299,"ANC",12,
"V8","Iliamna Air Taxi",12748,"KNK",12321,"ILI",12,
"V8","Iliamna Air Taxi",12748,"KNK",12321,"ILI",12,
"V8","Iliamna Air Taxi",13715,"NNL",10299,"ANC",12,
"V8","Iliamna Air Taxi",13715,"NNL",11336,"DLG",12,
"V8","Iliamna Air Taxi",13715,"NNL",12321,"ILI",12,
"V8","Iliamna Air Taxi",13715,"NNL",12321,"ILI",12,
"V8","Iliamna Air Taxi",13715,"NNL",14268,"PTA",12,
"V8","Iliamna Air Taxi",14046,"PDB",12321,"ILI",12,
"V8","Iliamna Air Taxi",14268,"PTA",10299,"ANC",12,
"V8","Iliamna Air Taxi",14268,"PTA",12321,"ILI",12,
"VX","Virgin America",10423,"AUS",14771,"SFO",12,
"VX","Virgin America",10693,"BNA",14771,"SFO",12,
"VX","Virgin America",10721,"BOS",12892,"LAX",12,
"VX","Virgin America",10721,"BOS",14771,"SFO",12,
"VX","Virgin America",10821,"BWI",14771,"SFO",12,
"VX","Virgin America",11259,"DAL",11278,"DCA",12,
"VX","Virgin America",11259,"DAL",12892,"LAX",12,
"VX","Virgin America",11259,"DAL",14747,"SEA",12,
"VX","Virgin America",11259,"DAL",14771,"SFO",12,
"VX","Virgin America",11278,"DCA",11259,"DAL",12,
"VX","Virgin America",11278,"DCA",14747,"SEA",12,
"VX","Virgin America",11278,"DCA",14771,"SFO",12,
"VX","Virgin America",11292,"DEN",14771,"SFO",12,
"VX","Virgin America",11618,"EWR",12892,"LAX",12,
"VX","Virgin America",11618,"EWR",14771,"SFO",12,
"VX","Virgin America",11697,"FLL",12892,"LAX",12,
"VX","Virgin America",11697,"FLL",14771,"SFO",12,
"VX","Virgin America",12173,"HNL",12892,"LAX",12,
"VX","Virgin America",12173,"HNL",14771,"SFO",12,
"VX","Virgin America",12264,"IAD",12892,"LAX",12,
"VX","Virgin America",12264,"IAD",14771,"SFO",12,
"VX","Virgin America",12339,"IND",14771,"SFO",12,
"VX","Virgin America",12478,"JFK",12889,"LAS",12,
"VX","Virgin America",12478,"JFK",12892,"LAX",12,
"VX","Virgin America",12478,"JFK",14262,"PSP",12,
"VX","Virgin America",12478,"JFK",14771,"SFO",12,
"VX","Virgin America",12758,"KOA",14771,"SFO",12,
"VX","Virgin America",12889,"LAS",12478,"JFK",12,
"VX","Virgin America",12889,"LAS",12892,"LAX",12,
"VX","Virgin America",12889,"LAS",14771,"SFO",12,
"VX","Virgin America",12892,"LAX",10721,"BOS",12,
"VX","Virgin America",12892,"LAX",11259,"DAL",12,
"VX","Virgin America",12892,"LAX",11278,"DCA",12,
"VX","Virgin America",12892,"LAX",11618,"EWR",12,
"VX","Virgin America",12892,"LAX",11697,"FLL",12,
"VX","Virgin America",12892,"LAX",12173,"HNL",12,
"VX","Virgin America",12892,"LAX",12264,"IAD",12,
"VX","Virgin America",12892,"LAX",12478,"JFK",12,
"VX","Virgin America",12892,"LAX",12889,"LAS",12,
"VX","Virgin America",12892,"LAX",13204,"MCO",12,
"VX","Virgin America",12892,"LAX",13830,"OGG",12,
"VX","Virgin America",12892,"LAX",13930,"ORD",12,
"VX","Virgin America",12892,"LAX",14057,"PDX",12,
"VX","Virgin America",12892,"LAX",14100,"PHL",12,
"VX","Virgin America",12892,"LAX",14747,"SEA",12,
"VX","Virgin America",12892,"LAX",14771,"SFO",12,
"VX","Virgin America",13204,"MCO",12892,"LAX",12,
"VX","Virgin America",13204,"MCO",14771,"SFO",12,
"VX","Virgin America",13495,"MSY",14771,"SFO",12,
"VX","Virgin America",13830,"OGG",12892,"LAX",12,
"VX","Virgin America",13830,"OGG",14771,"SFO",12,
"VX","Virgin America",13930,"ORD",12892,"LAX",12,
"VX","Virgin America",13930,"ORD",14771,"SFO",12,
"VX","Virgin America",14057,"PDX",12892,"LAX",12,
"VX","Virgin America",14057,"PDX",14771,"SFO",12,
"VX","Virgin America",14100,"PHL",12892,"LAX",12,
"VX","Virgin America",14100,"PHL",14771,"SFO",12,
"VX","Virgin America",14262,"PSP",12478,"JFK",12,
"VX","Virgin America",14262,"PSP",14771,"SFO",12,
"VX","Virgin America",14492,"RDU",14771,"SFO",12,
"VX","Virgin America",14679,"SAN",14771,"SFO",12,
"VX","Virgin America",14747,"SEA",11259,"DAL",12,
"VX","Virgin America",14747,"SEA",12892,"LAX",12,
"VX","Virgin America",14747,"SEA",14771,"SFO",12,
"VX","Virgin America",14771,"SFO",10423,"AUS",12,
"VX","Virgin America",14771,"SFO",10693,"BNA",12,
"VX","Virgin America",14771,"SFO",10721,"BOS",12,
"VX","Virgin America",14771,"SFO",10821,"BWI",12,
"VX","Virgin America",14771,"SFO",11259,"DAL",12,
"VX","Virgin America",14771,"SFO",11278,"DCA",12,
"VX","Virgin America",14771,"SFO",11292,"DEN",12,
"VX","Virgin America",14771,"SFO",11618,"EWR",12,
"VX","Virgin America",14771,"SFO",11697,"FLL",12,
"VX","Virgin America",14771,"SFO",12173,"HNL",12,
"VX","Virgin America",14771,"SFO",12264,"IAD",12,
"VX","Virgin America",14771,"SFO",12339,"IND",12,
"VX","Virgin America",14771,"SFO",12478,"JFK",12,
"VX","Virgin America",14771,"SFO",12758,"KOA",12,
"VX","Virgin America",14771,"SFO",12889,"LAS",12,
"VX","Virgin America",14771,"SFO",12892,"LAX",12,
"VX","Virgin America",14771,"SFO",13204,"MCO",12,
"VX","Virgin America",14771,"SFO",13495,"MSY",12,
"VX","Virgin America",14771,"SFO",13830,"OGG",12,
"VX","Virgin America",14771,"SFO",13930,"ORD",12,
"VX","Virgin America",14771,"SFO",14057,"PDX",12,
"VX","Virgin America",14771,"SFO",14100,"PHL",12,
"VX","Virgin America",14771,"SFO",14262,"PSP",12,
"VX","Virgin America",14771,"SFO",14492,"RDU",12,
"VX","Virgin America",14771,"SFO",14679,"SAN",12,
"VX","Virgin America",14771,"SFO",14747,"SEA",12,
"WI","Sky Lease Cargo",11298,"DFW",12892,"LAX",12,
"WI","Sky Lease Cargo",11298,"DFW",13295,"MHR",12,
"WI","Sky Lease Cargo",11298,"DFW",14570,"RNO",12,
"WI","Sky Lease Cargo",11298,"DFW",14730,"SDF",12,
"WI","Sky Lease Cargo",11433,"DTW",14730,"SDF",12,
"WI","Sky Lease Cargo",12173,"HNL",13230,"MDT",12,
"WI","Sky Lease Cargo",12758,"KOA",12173,"HNL",12,
"WI","Sky Lease Cargo",12892,"LAX",13244,"MEM",12,
"WI","Sky Lease Cargo",13204,"MCO",14730,"SDF",12,
"WI","Sky Lease Cargo",13230,"MDT",14730,"SDF",12,
"WI","Sky Lease Cargo",13244,"MEM",13303,"MIA",12,
"WI","Sky Lease Cargo",13295,"MHR",12889,"LAS",12,
"WI","Sky Lease Cargo",13295,"MHR",13796,"OAK",12,
"WI","Sky Lease Cargo",13295,"MHR",14730,"SDF",12,
"WI","Sky Lease Cargo",13303,"MIA",11298,"DFW",12,
"WI","Sky Lease Cargo",13303,"MIA",13930,"ORD",12,
"WI","Sky Lease Cargo",13303,"MIA",14570,"RNO",12,
"WI","Sky Lease Cargo",13303,"MIA",14730,"SDF",12,
"WI","Sky Lease Cargo",13303,"MIA",14843,"SJU",12,
"WI","Sky Lease Cargo",13796,"OAK",14730,"SDF",12,
"WI","Sky Lease Cargo",13930,"ORD",13303,"MIA",12,
"WI","Sky Lease Cargo",13930,"ORD",14730,"SDF",12,
"WI","Sky Lease Cargo",14100,"PHL",13230,"MDT",12,
"WI","Sky Lease Cargo",14100,"PHL",13303,"MIA",12,
"WI","Sky Lease Cargo",14100,"PHL",14730,"SDF",12,
"WI","Sky Lease Cargo",14570,"RNO",13244,"MEM",12,
"WI","Sky Lease Cargo",14730,"SDF",11298,"DFW",12,
"WI","Sky Lease Cargo",14730,"SDF",11433,"DTW",12,
"WI","Sky Lease Cargo",14730,"SDF",12758,"KOA",12,
"WI","Sky Lease Cargo",14730,"SDF",13204,"MCO",12,
"WI","Sky Lease Cargo",14730,"SDF",13295,"MHR",12,
"WI","Sky Lease Cargo",14730,"SDF",13303,"MIA",12,
"WI","Sky Lease Cargo",14730,"SDF",13930,"ORD",12,
"WI","Sky Lease Cargo",14730,"SDF",14100,"PHL",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10185,"AEX",10747,"BRO",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10185,"AEX",13061,"LRD",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10466,"AZA",12055,"GYY",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10466,"AZA",14683,"SAT",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10559,"BFI",12191,"HOU",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10721,"BOS",10721,"BOS",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10721,"BOS",10792,"BUF",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10721,"BOS",13303,"MIA",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10747,"BRO",11618,"EWR",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10747,"BRO",12055,"GYY",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10747,"BRO",13303,"MIA",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10792,"BUF",10721,"BOS",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10821,"BWI",11067,"CMI",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10821,"BWI",13303,"MIA",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",11057,"CLT",13303,"MIA",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",11067,"CMI",10821,"BWI",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",11150,"CSG",10185,"AEX",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",11150,"CSG",12266,"IAH",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",11150,"CSG",13303,"MIA",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",11540,"ELP",10747,"BRO",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",11618,"EWR",13230,"MDT",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",11697,"FLL",13303,"MIA",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",12055,"GYY",10185,"AEX",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",12055,"GYY",13198,"MCI",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",12191,"HOU",13303,"MIA",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",12266,"IAH",10466,"AZA",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",12478,"JFK",13303,"MIA",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",12478,"JFK",14730,"SDF",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13061,"LRD",10747,"BRO",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13198,"MCI",10185,"AEX",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13204,"MCO",13303,"MIA",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13230,"MDT",10185,"AEX",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13230,"MDT",10747,"BRO",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13303,"MIA",10185,"AEX",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13303,"MIA",10721,"BOS",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13303,"MIA",10747,"BRO",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13303,"MIA",10821,"BWI",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13303,"MIA",11057,"CLT",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13303,"MIA",11150,"CSG",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13303,"MIA",11697,"FLL",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13303,"MIA",12266,"IAH",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13303,"MIA",12448,"JAN",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13303,"MIA",12478,"JFK",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13303,"MIA",13204,"MCO",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13303,"MIA",14730,"SDF",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",14683,"SAT",13303,"MIA",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",14730,"SDF",12478,"JFK",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",14730,"SDF",13303,"MIA",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",10732,"BQN",13303,"MIA",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",11697,"FLL",14843,"SJU",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",12448,"JAN",14843,"SJU",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13303,"MIA",10732,"BQN",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",13303,"MIA",14843,"SJU",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",14843,"SJU",11697,"FLL",12,
"WL","Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",14843,"SJU",13303,"MIA",12,
"WN","Southwest Airlines Co.",10140,"ABQ",10279,"AMA",12,
"WN","Southwest Airlines Co.",10140,"ABQ",10397,"ATL",12,
"WN","Southwest Airlines Co.",10140,"ABQ",10423,"AUS",12,
"WN","Southwest Airlines Co.",10140,"ABQ",10599,"BHM",12,
"WN","Southwest Airlines Co.",10140,"ABQ",10693,"BNA",12,
"WN","Southwest Airlines Co.",10140,"ABQ",10713,"BOI",12,
"WN","Southwest Airlines Co.",10140,"ABQ",10721,"BOS",12,
"WN","Southwest Airlines Co.",10140,"ABQ",10800,"BUR",12,
"WN","Southwest Airlines Co.",10140,"ABQ",10821,"BWI",12,
"WN","Southwest Airlines Co.",10140,"ABQ",10994,"CHS",12,
"WN","Southwest Airlines Co.",10140,"ABQ",11066,"CMH",12,
"WN","Southwest Airlines Co.",10140,"ABQ",11193,"CVG",12,
"WN","Southwest Airlines Co.",10140,"ABQ",11259,"DAL",12,
"WN","Southwest Airlines Co.",10140,"ABQ",11278,"DCA",12,
"WN","Southwest Airlines Co.",10140,"ABQ",11292,"DEN",12,
"WN","Southwest Airlines Co.",10140,"ABQ",11433,"DTW",12,
"WN","Southwest Airlines Co.",10140,"ABQ",11540,"ELP",12,
"WN","Southwest Airlines Co.",10140,"ABQ",11697,"FLL",12,
"WN","Southwest Airlines Co.",10140,"ABQ",11986,"GRR",12,
"WN","Southwest Airlines Co.",10140,"ABQ",12191,"HOU",12,
"WN","Southwest Airlines Co.",10140,"ABQ",12339,"IND",12,
"WN","Southwest Airlines Co.",10140,"ABQ",12391,"ISP",12,
"WN","Southwest Airlines Co.",10140,"ABQ",12889,"LAS",12,
"WN","Southwest Airlines Co.",10140,"ABQ",12892,"LAX",12,
"WN","Southwest Airlines Co.",10140,"ABQ",12954,"LGB",12,
"WN","Southwest Airlines Co.",10140,"ABQ",13198,"MCI",12,
"WN","Southwest Airlines Co.",10140,"ABQ",13204,"MCO",12,
"WN","Southwest Airlines Co.",10140,"ABQ",13232,"MDW",12,
"WN","Southwest Airlines Co.",10140,"ABQ",13342,"MKE",12,
"WN","Southwest Airlines Co.",10140,"ABQ",13487,"MSP",12,
"WN","Southwest Airlines Co.",10140,"ABQ",13495,"MSY",12,
"WN","Southwest Airlines Co.",10140,"ABQ",13796,"OAK",12,
"WN","Southwest Airlines Co.",10140,"ABQ",13851,"OKC",12,
"WN","Southwest Airlines Co.",10140,"ABQ",13871,"OMA",12,
"WN","Southwest Airlines Co.",10140,"ABQ",13891,"ONT",12,
"WN","Southwest Airlines Co.",10140,"ABQ",14027,"PBI",12,
"WN","Southwest Airlines Co.",10140,"ABQ",14057,"PDX",12,
"WN","Southwest Airlines Co.",10140,"ABQ",14100,"PHL",12,
"WN","Southwest Airlines Co.",10140,"ABQ",14107,"PHX",12,
"WN","Southwest Airlines Co.",10140,"ABQ",14122,"PIT",12,
"WN","Southwest Airlines Co.",10140,"ABQ",14193,"PNS",12,
"WN","Southwest Airlines Co.",10140,"ABQ",14307,"PVD",12,
"WN","Southwest Airlines Co.",10140,"ABQ",14570,"RNO",12,
"WN","Southwest Airlines Co.",10140,"ABQ",14679,"SAN",12,
"WN","Southwest Airlines Co.",10140,"ABQ",14683,"SAT",12,
"WN","Southwest Airlines Co.",10140,"ABQ",14747,"SEA",12,
"WN","Southwest Airlines Co.",10140,"ABQ",14771,"SFO",12,
"WN","Southwest Airlines Co.",10140,"ABQ",14831,"SJC",12,
"WN","Southwest Airlines Co.",10140,"ABQ",14869,"SLC",12,
"WN","Southwest Airlines Co.",10140,"ABQ",14893,"SMF",12,
"WN","Southwest Airlines Co.",10140,"ABQ",14908,"SNA",12,
"WN","Southwest Airlines Co.",10140,"ABQ",15016,"STL",12,
"WN","Southwest Airlines Co.",10140,"ABQ",15304,"TPA",12,
"WN","Southwest Airlines Co.",10140,"ABQ",15370,"TUL",12,
"WN","Southwest Airlines Co.",10140,"ABQ",15376,"TUS",12,
"WN","Southwest Airlines Co.",10257,"ALB",10279,"AMA",12,
"WN","Southwest Airlines Co.",10257,"ALB",10397,"ATL",12,
"WN","Southwest Airlines Co.",10257,"ALB",10599,"BHM",12,
"WN","Southwest Airlines Co.",10257,"ALB",10693,"BNA",12,
"WN","Southwest Airlines Co.",10257,"ALB",10821,"BWI",12,
"WN","Southwest Airlines Co.",10257,"ALB",10994,"CHS",12,
"WN","Southwest Airlines Co.",10257,"ALB",11259,"DAL",12,
"WN","Southwest Airlines Co.",10257,"ALB",11292,"DEN",12,
"WN","Southwest Airlines Co.",10257,"ALB",11433,"DTW",12,
"WN","Southwest Airlines Co.",10257,"ALB",11540,"ELP",12,
"WN","Southwest Airlines Co.",10257,"ALB",11697,"FLL",12,
"WN","Southwest Airlines Co.",10257,"ALB",11986,"GRR",12,
"WN","Southwest Airlines Co.",10257,"ALB",12191,"HOU",12,
"WN","Southwest Airlines Co.",10257,"ALB",12391,"ISP",12,
"WN","Southwest Airlines Co.",10257,"ALB",12451,"JAX",12,
